#Byte-by-byte Description of file: table3.dat
#   Bytes Format Units          Label   Explanations
#   1- 14  A14   ---            Name    Galaxy number, mainly from UGC (1)
#  16- 21  A6    ---            Class   Galaxy classification
#  25- 29  I5    km/s           RV      ? Recession velocity
#  32- 35  F4.1  Mpc            Dist    Galaxy distance (2)
#  38- 40  F3.1  arcmin         Diam    Galaxy D25 major axis size
#  43- 45  F3.1  ---            a/b     Galaxy major-to-minor axis ratio
#  48- 52  F5.2  mag            Rmag    Galaxy total R magnitude from this study
#  55- 58  F4.2  mag            e_Rmag  Error on R magnitude
#  61- 65  F5.1  10-16W/m2      FHa     Ha+[NII] flux
#  67- 71  F5.2  10-16W/m2      e_FHa   Ha+[NII] flux error
#  74- 77  F4.1  nm             EW      ? Ha+[NII] equivalent width
#  80- 82  F3.1  nm             e_EW    ? Ha+[NII] equivalent width error
#  84- 90  F7.4  solMass/yr     SFR     Star formation rate
#  93- 98  F6.4  solMass/yr     e_SFR   Star formation rate error
# 101-106  F6.2  W/m2/arcsec2   SB      ? Ha+[NII] surface brightness
# 108-111  F4.2  W/m2/arcsec2   e_SB    ? Surface brightness error
#Note (1): Shane 1 is a previously uncatalogued galaxy.
#     The J2000 position is RA = 10 34 38.5, DE = +50 47 24
#Note (2): Galaxy distances derived using a Virgo-infall corrected model,
#     and literature distances for some very local galaxies.
UGC4121       Sm:       1092  18.0  2.0  2.5  15.14  0.10    0.4  0.10   1.9  0.5  0.0243  0.0083    0.3  0.08
UGC4637       SAB0/a    1404  21.8  4.9  1.2  11.20  0.04    2.0  0.49   0.3  0.2  0.1961  0.0618    NaN  NaN
UGC4781       Scd:      1443  24.3  1.7  2.8  14.40  0.06    1.4  0.14   3.7  0.4  0.1794  0.0356    1.2  0.17
UGC4779       SAc:      1289  21.3  3.2  1.9  11.15  0.04   15.9  1.59   2.1  0.2  1.5585  0.3438    3.8  0.54
UGC5349       Sdm:      1381  24.4  2.5  2.8  13.30  0.05    3.3  0.33   3.2  0.3  0.4020  0.0795    1.5  0.21
UGC5393       SBdm:     1448  25.5  1.9  1.7  13.54  0.05    2.7  0.27   3.2  0.3  0.3498  0.0669    3.4  0.49
UGC5589       SBcd      1154  20.3  3.0  1.6  12.28  0.04   10.1  1.01   3.8  0.4  0.8439  0.1938    3.7  0.52
UGC5731       SAab      1408  25.9  1.9  1.1  11.36  0.04    4.6  1.15   0.7  0.2  0.6457  0.1918   11.0  2.96
UGC6023       Sd        1334  25.5  1.9  2.4  12.49  0.04   11.3  1.13   5.1  0.5  1.5203  0.2908   14.2  2.00
UGC6077       SBb:      1434  27.4  2.3  1.1  11.82  0.04   10.5  1.05   2.6  0.3  1.6135  0.2926   13.1  1.86
UGC6112       Sd        1036  22.0  2.2  2.8  13.21  0.05    1.9  0.47   1.6  0.4  0.1854  0.0582    0.8  0.22
UGC6923       Im:       1066  19.8  2.0  2.5  12.91  0.04    4.4  0.44   3.0  0.3  0.4532  0.1063    5.0  0.71
UGC9036       SAm:      1390  24.0  1.5  1.7  12.94  0.04    5.0  0.50   3.5  0.3  0.5984  0.1199    4.3  0.60
UGC9465       SABdm     1491  26.4  2.3  1.9  13.19  0.05    4.7  0.47   4.1  0.4  0.6677  0.1244    3.7  0.52
UGC9645       SABb      1359  24.5  3.5  1.8  11.10  0.04   12.3  3.07   1.6  0.4  1.6406  0.4959    6.2  1.68
UGC9824       SBbc      1480  25.6  4.5  1.1  10.79  0.04   23.6  2.36   2.2  0.2  3.3419  0.6372    9.3  1.31
UGC9935       SBd       1447  24.8  4.5  1.3  12.10  0.04   11.6  1.16   3.7  0.4  1.6163  0.3157    3.4  0.48
UGC9987       SBd:      1108  20.0  2.9  3.6  12.24  0.04    6.8  0.68   2.5  0.2  0.5963  0.1387    2.8  0.39
UGC10470      SBbc      1362  21.2  3.0  1.2  11.10  0.04   29.8  2.98   3.8  0.4  2.9252  0.6478   31.9  4.52
UGC10546      SABcd     1280  20.4  2.8  1.6  12.51  0.04    8.2  0.82   3.8  0.4  0.7296  0.1669    3.8  0.53
UGC10564      SBd       1129  18.4  2.6  2.2  13.27  0.05    5.3  0.53   4.9  0.5  0.3802  0.0951    2.6  0.37
UGC10762      SA0/a     1198  19.1  3.7  1.1  10.69  0.04    3.5  0.89   0.3  0.2  0.2869  0.0956    2.3  0.61
UGC10792      Im        1233  19.4  1.8  1.0  14.37  0.06    1.6  0.16   4.1  0.4  0.1592  0.0380    1.2  0.17
UGC10876      Scd:      1164  18.6  2.7  3.4  12.87  0.04    5.7  0.57   3.7  0.4  0.4271  0.1058    1.6  0.22
UGC10897      SAc       1324  20.5  2.5  1.1  11.40  0.04   19.1  1.91   3.2  0.3  1.7315  0.3944   12.1  1.71
UGC11218      SAc       1484  22.2  3.6  2.1  10.72  0.04   37.8  3.78   3.4  0.3  4.2349  0.9029   11.2  1.59
UGC11557      SABdm     1390  19.7  2.2  1.3  12.62  0.04    6.8  0.68   3.5  0.3  0.9242  0.2178    4.8  0.67
UGC11604      SABbc     1424  20.2  3.9  1.2  10.54  0.04   21.7  5.43   1.6  0.4  4.2698  1.3881    6.6  1.77
UGC11782      SBm       1112  13.4  2.3  1.6  13.53  0.05    2.6  0.26   3.1  0.3  0.1020  0.0343    1.3  0.18
UGC11820      Sm        1104  13.3  2.0  1.1  14.43  0.06    1.0  0.10   2.8  0.3  0.0479  0.0162    1.2  0.17
UGC11861      SABdm     1481  20.9  3.5  1.3  12.51  0.04   11.1  1.11   5.1  0.5  4.2181  0.9452    4.9  0.69
UGC11868      SBm       1093  13.2  1.9  1.2  13.10  0.05    2.3  0.57   1.8  0.5  0.0956  0.0393    1.4  0.37
UGC11872      SABb      1150  13.2  2.7  1.4  10.68  0.04   13.5  3.38   1.2  0.3  0.5739  0.2358   16.5  4.44
UGC12043      S0/a      1008  12.4  1.6  2.7  13.06  0.05    3.1  0.31   2.4  0.2  0.1084  0.0393    3.2  0.45
UGC806        SABcd:    1761  19.3  3.5  1.2  11.94  0.04   19.4  1.94   5.3  0.5  1.5643  0.3752    7.9  1.12
UGC1356       SABa      1733  19.3  2.3  1.1  16.11  0.10    0.2  0.10   2.4  0.2  0.0150  0.0075    0.2  0.10
UGC1670       Sm:       1601  18.1  2.2  1.0  14.43  0.06    1.1  0.11   3.0  0.3  0.0792  0.0201    0.9  0.13
UGC1736       SABc      1562  17.6  5.2  1.4  11.00  0.04   19.6  1.96   2.3  0.2  1.3405  0.3488    6.1  0.86
UGC1888       SABc:     1507  17.5  3.8  1.7  11.56  0.04    9.8  2.44   1.9  0.5  1.3707  0.4766    2.7  0.72
UGC1954       SABc      1608  18.1  3.3  1.3  12.20  0.04    7.8  0.78   2.7  0.3  0.5464  0.1387    4.6  0.65
UGC2045       Sab       1543  18.5  4.0  2.0  10.94  0.04   25.4  2.54   2.8  0.3  2.2182  0.5521   15.4  2.18
UGC2183       Sa:       1545  18.6  1.9  1.3  11.93  0.04    8.5  0.85   2.3  0.2  0.8304  0.2057   19.1  2.70
UGC2245       SABc      1519  17.3  3.8  1.4  10.78  0.04   50.2  5.02   4.7  0.5  3.2074  0.8475   21.5  3.04
UGC2345       SBm:      1506  17.2  3.5  1.2  14.06  0.06    2.3  0.23   4.5  0.5  0.1615  0.0429    1.7  0.23
UGC2392       Scd       1548  19.0  1.9  3.8  14.53  0.06    0.4  0.11   1.3  0.3  0.0404  0.0135    0.7  0.20
UGC2729       S0/a      1940  26.1  3.5  1.4  13.24  0.05    1.5  0.38   1.4  0.3  1.3883  0.4114    0.7  0.19
UGC3546       SBa:      1871  26.9  2.6  1.9  11.16  0.04    6.1  1.53   0.8  0.2  1.0344  0.3039    2.4  0.66
UGC3496       Im:       1581  23.4  2.1  1.4  15.42  0.10    0.6  0.10   4.3  0.4  0.1062  0.0217    0.9  0.13
UGC3598       IBm       1991  28.4  2.0  1.7  13.07  0.05    6.4  0.64   4.9  0.5  1.4924  0.2639    5.0  0.70
UGC3685       SBb       1797  26.3  3.3  1.2  11.69  0.04    7.3  1.82   1.6  0.4  1.1441  0.3383    7.3  1.96
UGC3826       SABd      1733  25.7  3.5  1.2  12.63  0.04    3.5  0.87   1.8  0.5  0.5355  0.1594    1.4  0.36
UGC4238       SBd       1544  23.5  2.6  1.7  12.97  0.04    3.2  0.32   2.3  0.2  0.3783  0.0771    2.1  0.29
UGC4533       Sdm       1939  29.8  1.9  2.7  12.93  0.04    3.6  0.36   2.5  0.2  0.6875  0.1176    3.4  0.47
UGC4659       SAdm:     1756  27.6  1.7  3.4  14.59  0.06    0.4  0.11   1.3  0.3  0.0675  0.0197    0.4  0.10
UGC4680       Sbc       1631  26.2  1.7  3.4  12.63  0.04    6.9  0.69   3.6  0.4  0.9718  0.1821    2.3  0.33
UGC4708       SBb:      1815  28.5  3.0  2.0  11.66  0.04    9.6  0.96   2.0  0.2  1.6147  0.2848    4.1  0.59
UGC4922       SAm       1991  30.7  3.5  1.8  13.18  0.05    0.5  0.12   0.4  0.2  0.0935  0.0266    0.2  0.05
UGC5015       SABdm     1650  27.3  1.7  1.1  13.74  0.05    1.1  0.27   1.5  0.4  0.1789  0.0523    1.1  0.29
UGC5688       SBm:      1920  29.2  3.5  1.8  13.57  0.05    3.5  0.35   4.3  0.4  0.6340  0.1099    1.2  0.17
UGC5717       SABbc:    1686  26.8  2.0  2.0  12.50  0.04    6.2  0.62   2.9  0.3  0.9099  0.1677    9.6  1.35
UGC6506       SBd       1580  29.1  1.7  3.0  14.74  0.06    0.5  0.12   1.7  0.4  0.0852  0.0245    0.4  0.11
UGC7656       SAa       1774  32.3  1.7  1.1  11.50  0.04    3.0  0.76   0.6  0.2  0.6595  0.1851    2.1  0.55
UGC9576       SABd      1567  27.4  3.0  1.2  12.09  0.04   16.6  1.66   5.2  0.5  2.7147  0.4924    5.8  0.82
UGC9579       SBc       1681  28.8  4.2  4.2  10.71  0.04   27.8  2.78   2.5  0.2  5.0033  0.8760    9.5  1.34
UGC9926       SAc       1958  31.2  2.8  1.4  10.97  0.04   29.1  2.92   3.3  0.3  6.3637  1.0554   20.9  2.96
UGC10805      SBm       1554  23.8  1.7  1.1  14.10  0.06    1.6  0.16   3.2  0.3  0.2331  0.0470    2.0  0.29
UGC11124      SBcd      1613  23.7  2.5  1.1  12.38  0.04    4.8  0.48   2.0  0.2  0.5879  0.1189    3.2  0.45
UGC11238      SB0/a     1821  26.2  2.9  1.3  11.36  0.04    1.0  0.24   0.2  0.2  0.1509  0.0447    0.5  0.15
UGC11283      SBdm      1959  27.5  1.8  1.2  12.79  0.04   10.6  1.06   6.4  0.6  1.8206  0.3293    9.9  1.40
UGC11331      Sm:       1554  22.9  1.5  1.3  14.58  0.06    0.9  0.10   3.0  0.3  0.1156  0.0240    2.3  0.33
UGC11332      SBd       1558  23.0  2.5  2.8  12.88  0.04   10.2  1.02   6.7  0.7  1.2521  0.2594    4.0  0.56
UGC11921      IBm       1678  19.6  1.7  2.4  13.49  0.05    3.8  0.38   4.3  0.4  0.4092  0.0968    6.8  0.96
UGC11944      Im:       1734  20.3  2.4  3.0  15.44  0.10    1.0  0.10   7.0  0.7  0.1138  0.0261    5.0  0.71
UGC12178      SABdm     1931  21.8  3.1  1.9  12.19  0.04    8.3  0.83   2.9  0.3  0.9887  0.2139    2.2  0.32
UGC19         SAbc:     2309  26.1  3.6  3.6  11.40  0.04    9.2  3.23   1.5  0.5  1.4206  0.5462    4.0  1.46
UGC858        SAb       2374  26.3  3.1  1.6  11.59  0.04   14.5  2.17   2.9  0.4  2.1483  0.4678    9.8  1.76
UGC859        SAB0/a    2134  24.0  2.4  1.6  12.14  0.04    3.6  1.26   1.2  0.4  0.5082  0.1985    5.9  2.16
UGC895        Sdm       2247  25.0  2.0  2.9  13.23  0.05    4.1  0.62   3.7  0.6  0.5869  0.1315    2.5  0.46
UGC907        SAb       2272  24.0  5.6  1.3   9.87  0.04    5.8  2.03   0.2  0.2  0.7085  0.2768    2.2  0.81
UGC914        SABcd:    2338  25.8  4.3  2.9  12.13  0.04    8.5  1.27   2.8  0.4  1.2032  0.2648    1.9  0.33
UGC1211       Im:       2408  27.1  2.3  1.2  14.62  0.06    0.1  0.10   0.5  0.2  0.0300  0.0300    0.2  0.20
UGC1554       SAc:      2101  23.9  2.8  2.3  12.11  0.04    4.7  1.16   1.5  0.4  0.5934  0.1809    1.7  0.46
UGC3504       SABcd     2100  29.5  2.8  1.1  12.00  0.04   14.9  1.49   4.3  0.4  3.1049  0.5347    8.5  1.20
UGC3530       SBcd:     2101  29.6  2.5  1.9  12.49  0.04    6.8  0.68   3.1  0.3  1.3995  0.2404    2.2  0.32
UGC3522       S0/a      2132  30.0  1.8  1.6  13.99  0.05    1.0  0.35   1.8  0.6  0.2093  0.0787    0.9  0.33
UGC3653       SABbc     2222  31.1  3.7  1.5  11.20  0.04   18.5  2.78   2.6  0.4  4.1224  0.8258    9.7  1.75
UGC3740       SABc      2410  33.2  2.8  1.0  11.08  0.04   48.7  7.31   6.1  0.9 13.4820  2.6248   24.6  4.44
UGC3834       SABc:     2042  29.1  3.5  2.5  12.56  0.04    6.4  0.64   3.1  0.3  1.1374  0.1977    2.3  0.32
UGC3994       SABab:    2080  29.5  2.7  1.9  12.11  0.04    3.4  0.84   1.1  0.3  0.6951  0.1992    2.1  0.56
UGC4066       Scd:      2296  32.2  1.7  1.0  13.26  0.05    3.3  0.50   3.1  0.5  0.7516  0.1483    4.5  0.81
UGC4260       Im:       2254  32.8  1.6  1.1  13.81  0.05    4.7  0.70   7.2  1.1  1.3670  0.2675    6.5  1.17
UGC4273       SBb       2471  35.4  2.7  2.3  11.84  0.04    9.4  1.42   2.4  0.4  2.7481  0.5214    5.3  0.95
UGC4270       SABbc     2479  35.1  1.6  1.5  13.28  0.05    0.3  0.10   0.3  0.2  0.0726  0.0268    0.4  0.15
UGC4375       SABc:     2061  30.9  2.5  1.5  11.92  0.04    5.9  1.48   1.6  0.4  1.2345  0.3500    3.6  0.96
UGC4362       SA0/a     2344  33.1  1.9  1.4  11.96  0.04    2.8  0.98   0.8  0.3  0.6446  0.2395    5.4  1.95
UGC4393       SBc       2124  31.5  2.2  1.5  13.26  0.05    5.8  0.87   5.4  0.8  1.2495  0.2489    7.9  1.42
UGC4390       SBd       2169  31.1  1.9  1.2  13.69  0.05    2.2  0.33   3.0  0.4  0.4454  0.0892    2.9  0.52
UGC4444       SBcd      2081  31.3  1.5  1.7  13.31  0.05    3.2  0.32   3.1  0.3  0.6724  0.1113    8.2  1.17
UGC4469       SBcd      2094  31.5  2.1  1.0  12.50  0.04   10.1  1.01   4.6  0.5  2.1677  0.3573   11.2  1.58
UGC4484       SBb:      2135  32.1  2.0  1.5  11.94  0.04    6.0  2.10   1.6  0.6  1.3340  0.4974    5.0  1.82
UGC4541       Sa        2060  31.4  3.6  3.0  11.37  0.04    1.5  0.36   0.2  0.2  0.2992  0.0845    2.0  0.54
UGC4574       SBb       2160  31.1  2.7  1.7  11.26  0.04   21.1  3.17   3.1  0.5  4.2332  0.8480   20.9  3.76
UGC5056       Sa        2146  33.4  2.2  2.0  11.80  0.04    2.6  0.91   0.6  0.2  0.6646  0.2466    4.0  1.44
UGC5102       SABb:     2432  36.9  1.7  2.8  12.55  0.04    6.1  0.91   2.9  0.4  1.7413  0.3253    3.6  0.65
UGC6517       Sbc       2491  38.8  1.7  1.8  13.19  0.05    2.2  0.77   1.9  0.7  0.6982  0.2553    3.1  1.13
UGC7563       Im        2350  38.4  2.1  2.1  13.69  0.05    1.7  0.26   2.4  0.4  0.6662  0.1227    2.3  0.42
UGC11113      SABd      2331  32.0  1.9  1.1  13.68  0.05    1.7  0.25   2.3  0.3  0.4412  0.0873    1.6  0.28
UGC12221      SAd       2057  28.4  2.2  2.8  13.09  0.05    3.4  0.34   2.7  0.3  1.0863  0.1921    0.9  0.13
UGC12270      SABd      2116  24.0  1.8  1.0  12.65  0.04    3.3  1.16   1.8  0.6  0.4141  0.1618    3.2  1.16
UGC12294      SAbc      2194  25.0  2.3  2.3  11.29  0.04   29.5  4.42   4.4  0.7  4.1612  0.9322   14.5  2.61
UGC12343      SBc       2381  26.9  4.0  1.2  10.83  0.04   35.5  5.32   3.5  0.5  6.6349  1.4274   10.3  1.86
UGC12350      Sm        2140  24.3  2.8  3.1  13.72  0.05    1.5  0.22   2.1  0.3  0.2236  0.0509    0.4  0.07
UGC550        Sb        2674  30.3  1.8  2.2  13.58  0.05    1.9  0.29   2.4  0.4  0.3924  0.0796    3.6  0.66
UGC1192       Sb        2988  33.6  3.3  1.9  12.17  0.04    7.8  1.18   2.7  0.4  1.9408  0.3760    7.6  1.38
UGC1276       SBdm      2749  31.3  1.9  2.1  13.15  0.05    2.7  0.41   2.3  0.3  0.6411  0.1280    1.5  0.27
UGC1305       SAbc      2665  30.5  3.7  1.4  11.43  0.04    4.1  1.42   0.7  0.2  0.8810  0.3306    1.5  0.54
UGC1313       SABc      2931  33.5  3.0  1.9  13.30  0.05    3.6  0.54   3.5  0.5  0.9472  0.1837    4.0  0.72
UGC1378       SBa:      2935  37.6  3.5  2.5  12.15  0.04    1.2  0.41   0.4  0.2  1.0700  0.3923    0.4  0.14
UGC1547       IBm       2640  30.3  2.2  1.0  13.25  0.05    2.7  0.40   2.5  0.4  0.7895  0.1600    1.1  0.19
UGC2081       SABcd     2616  29.6  2.5  1.4  13.76  0.05    0.9  0.32   1.3  0.5  0.1673  0.0631    0.8  0.30
UGC2124       SBa:      2631  29.7  2.6  1.0  11.83  0.04    1.9  0.65   0.5  0.2  0.3492  0.1315    1.9  0.68
UGC2247       SBbc      2758  31.3  4.5  2.3  11.85  0.04    6.1  2.14   1.5  0.5  1.2730  0.4761    1.3  0.46
UGC2603       Im        2516  33.7  1.7  1.2  14.59  0.06    0.6  0.21   1.9  0.6  0.3970  0.1472    0.7  0.25
UGC3463       SABbc     2692  36.2  2.7  1.4  11.85  0.04   11.8  1.77   3.0  0.4  3.8858  0.7310    6.7  1.20
UGC3701       SAcd:     2915  39.2  1.8  1.0  13.65  0.05    2.5  0.37   3.3  0.5  0.8725  0.1596    2.8  0.50
UGC3804       Scd:      2887  39.0  1.9  1.5  12.15  0.04    7.1  1.07   2.4  0.4  2.2694  0.4158    6.6  1.18
UGC4705       SBb       2526  36.4  2.2  2.0  12.75  0.04    3.9  0.59   2.3  0.3  1.0742  0.2017    3.4  0.61
UGC6157       SAdm      2958  44.4  1.9  1.1  13.67  0.05    2.4  0.37   3.3  0.5  0.9936  0.1749    2.5  0.45
UGC7308       Sd        2762  39.9  1.7  3.4  13.33  0.05    3.4  0.51   3.4  0.5  1.1421  0.2077    2.1  0.38
UGC11269      SABab     2582  35.0  2.5  1.9  12.10  0.04    2.6  0.92   0.8  0.3  0.7265  0.2682    0.9  0.34
UGC12118      Sab       2825  32.1  2.0  2.9  12.66  0.04    2.9  1.01   1.5  0.5  0.7141  0.2663    2.1  0.77
UGC12442      SAbc:     2674  29.8  2.1  3.7  12.98  0.04    6.0  0.90   4.3  0.6  1.2383  0.2530    4.7  0.84
UGC12447      SBbc:     2678  29.9  3.3  3.0  11.35  0.04   21.3  3.19   3.4  0.5  4.4121  0.9001    3.5  0.63
UGC12690      SBm:      2605  28.9  2.0  1.1  15.41  0.10    0.7  0.11   4.7  0.7  0.1292  0.0268    1.5  0.27
UGC12699      SBb:      2798  31.0  1.9  1.4  11.90  0.04   36.6  5.48   9.6  1.4  7.8490  1.5745  129.8  3.41
UGC12700      Im        2770  31.0  2.6  5.2  13.00  0.05    0.0  0.10   0.0  0.2  0.0000  0.0210    0.0  0.10
UGC12788      SAc       2956  32.8  2.2  1.2  12.51  0.04    9.3  1.40   4.3  0.6  2.1975  0.4300    8.6  1.56
NGC2604       Im        2104  31.7  0.7  1.8  14.71  0.06    0.7  0.07   2.4  0.2  0.1667  0.0274    3.2  0.45
CGCG060-036   Sc        2115  32.0  0.9  4.5  14.39  0.06    2.7  0.40   7.0  1.1  0.5354  0.1059   13.0  2.35
NPM1G+74.0041 Im        2160  31.1  0.5  1.7  14.37  0.06    0.6  0.22   1.6  0.6  0.1467  0.0549    4.8  1.74
KUG809+363    SBm       2471  35.4  0.4  2.0  15.02  0.10    0.2  0.10   0.7  0.2  0.0369  0.0180    1.6  0.57
Shane1        Sm              10.9  0.6  3.0  17.13  0.10    0.5  0.10  15.0  1.5  0.0107  0.0044    6.3  0.89
NGC3769A      SBm:       761  12.6  1.1  2.8  14.38  0.06    2.8  0.28   7.2  0.7  0.0859  0.0307   14.0  1.98
NGC4810       Im:        912  17.7  1.9  2.4  14.08  0.06    3.6  0.36   7.0  0.7  0.2706  0.0701   22.0  3.11
